run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,average
0.256396,0.411863,0.464072,0.836251,0.438562,0.477834,0.501547,0.679186,0.253339,0.239585,0.693058,0.316509,0.498295,0.314089,0.212424,0.33961,0.188279,0.238711,0.53932,0.338855,0.354671,0.311747,0.329612,0.248749,0.631358,0.350024,0.522966,0.425587,0.230758,0.443747,0.4029
0.256396,0.40425,0.464072,0.636419,0.438562,0.477834,0.491189,0.610281,0.253339,0.239585,0.693058,0.316509,0.423105,0.314089,0.212424,0.33961,0.188279,0.238711,0.53932,0.338855,0.354671,0.311747,0.329612,0.248749,0.631358,0.329927,0.522966,0.425587,0.230758,0.443747,0.390167
0.256396,0.40425,0.464072,0.636419,0.438562,0.477834,0.491189,0.592953,0.253339,0.239585,0.693058,0.316509,0.423105,0.314089,0.212424,0.33961,0.188279,0.238711,0.53932,0.338855,0.354671,0.311747,0.329612,0.248749,0.59071,0.329927,0.522966,0.425587,0.230758,0.443747,0.388235
0.256396,0.40425,0.464072,0.511503,0.438562,0.477834,0.491189,0.592953,0.253339,0.239585,0.693058,0.316509,0.423105,0.314089,0.212424,0.33961,0.188279,0.238711,0.398068,0.338855,0.354671,0.311747,0.329612,0.248749,0.59071,0.329927,0.522966,0.425587,0.230758,0.443747,0.379362
0.256396,0.40425,0.464072,0.511503,0.438562,0.477834,0.491189,0.592953,0.253339,0.239585,0.693058,0.316509,0.423105,0.314089,0.212424,0.33961,0.188279,0.238711,0.398068,0.338855,0.354671,0.311747,0.329612,0.248749,0.59071,0.329927,0.522966,0.425587,0.230758,0.443747,0.379362
0.256396,0.40425,0.464072,0.511503,0.438562,0.375287,0.378739,0.592953,0.253339,0.239585,0.693058,0.316509,0.423105,0.314089,0.190391,0.33961,0.188279,0.238711,0.398068,0.338855,0.354671,0.311747,0.329612,0.248749,0.59071,0.329927,0.522966,0.425587,0.230758,0.443747,0.371461
0.256396,0.40425,0.461486,0.334522,0.438562,0.375287,0.378739,0.592953,0.253339,0.239585,0.693058,0.316509,0.423105,0.314089,0.190391,0.33961,0.188279,0.238711,0.398068,0.338855,0.354671,0.311747,0.329612,0.248749,0.59071,0.329927,0.522966,0.425587,0.230758,0.337093,0.361921
0.256396,0.40425,0.461486,0.334522,0.438562,0.375287,0.378739,0.592953,0.253339,0.239585,0.693058,0.316509,0.423105,0.314089,0.190391,0.33961,0.188279,0.238711,0.398068,0.338855,0.245775,0.311747,0.329612,0.248749,0.59071,0.329927,0.481553,0.280045,0.230758,0.337093,0.352059
0.256396,0.40425,0.344212,0.334522,0.438562,0.375287,0.238675,0.592953,0.253339,0.239585,0.693058,0.316509,0.423105,0.314089,0.190391,0.33961,0.188279,0.238711,0.398068,0.338855,0.245775,0.311747,0.329612,0.248749,0.538598,0.329927,0.461208,0.280045,0.230758,0.337093,0.341066
0.256396,0.40425,0.344212,0.334522,0.438562,0.375287,0.238675,0.592953,0.253339,0.239585,0.693058,0.316509,0.423105,0.314089,0.190391,0.33961,0.188279,0.238711,0.398068,0.338855,0.245775,0.311747,0.329612,0.248749,0.538598,0.329927,0.461208,0.280045,0.230758,0.337093,0.341066
